"Trial","Age.Group","Control","Screen","Incidence","Prevalence"
"withoutER",50,4.86949788648312,4.86949788648312,NA,NA
"withoutER",55,23.6982503953012,23.6982503953012,NA,NA
"withoutER",60,51.3353683479545,51.3353683479545,NA,NA
"withoutER",65,81.1833018363579,81.1833018363579,NA,NA
"withoutER",70,89.9951206173228,89.9951206173228,NA,NA
"withoutER",75,59.5951388358685,59.5951388358685,NA,NA
"withoutER",80,41.3019951561422,41.3019951561422,NA,NA
"withoutER",85,31.7704961834915,31.7704961834915,NA,NA
"withoutER",90,14.7852852199102,14.7852852199102,NA,NA
"withoutER",95,7.82378643135065,7.82378643135065,NA,NA
"withoutER",100,4.64495355832784,4.64495355832784,NA,NA
"withoutER",105,2.91569603928818,2.91569603928818,NA,NA
"withoutER",110,2.12096100073743,2.12096100073743,NA,NA
"withoutER",115,1.76793651472772,1.76793651472772,NA,NA
"withoutER",120,NA,NA,NA,NA
"withoutER",125,NA,NA,NA,NA
"withER",50,4.55596805436022,4.55596805436022,NA,NA
"withER",55,22.5086909378399,22.5086909378399,NA,NA
"withER",60,49.1501221373651,49.1501221373651,NA,NA
"withER",65,78.1865510683651,78.1865510683651,NA,NA
"withER",70,88.5832809223753,88.5832809223753,NA,NA
"withER",75,60.226539368393,60.226539368393,NA,NA
"withER",80,42.1828024118601,42.1828024118601,NA,NA
"withER",85,33.0470562107531,33.0470562107531,NA,NA
"withER",90,15.9881513536355,15.9881513536355,NA,NA
"withER",95,8.46216957754481,8.46216957754481,NA,NA
"withER",100,5.16654865779309,5.16654865779309,NA,NA
"withER",105,3.45976579077751,3.45976579077751,NA,NA
"withER",110,2.6064397104037,2.6064397104037,NA,NA
"withER",115,2.03253004265342,2.03253004265342,NA,NA
"withER",120,NA,NA,NA,NA
"withER",125,NA,NA,NA,NA
"withERchemo",50,3.89675186219377,3.89675186219377,NA,NA
"withERchemo",55,20.1422173312045,20.1422173312045,NA,NA
"withERchemo",60,44.527675350943,44.527675350943,NA,NA
"withERchemo",65,72.7028447186602,72.7028447186602,NA,NA
"withERchemo",70,84.9805704898751,84.9805704898751,NA,NA
"withERchemo",75,61.4083237779639,61.4083237779639,NA,NA
"withERchemo",80,45.3150364742334,45.3150364742334,NA,NA
"withERchemo",85,34.5215835389849,34.5215835389849,NA,NA
"withERchemo",90,18.9705387273826,18.9705387273826,NA,NA
"withERchemo",95,10.0690421077452,10.0690421077452,NA,NA
"withERchemo",100,6.51258261390173,6.51258261390173,NA,NA
"withERchemo",105,4.35818432573417,4.35818432573417,NA,NA
"withERchemo",110,3.02460248438553,3.02460248438553,NA,NA
"withERchemo",115,2.27515672951346,2.27515672951346,NA,NA
"withERchemo",120,NA,NA,NA,NA
"withERchemo",125,NA,NA,NA,NA
"Historical",50,NA,NA,19.4980243542145,0.09702
"Historical",55,NA,NA,54.0113167031046,0.336825692763927
"Historical",60,NA,NA,91.0566464105158,0.653127272123371
"Historical",65,NA,NA,119.899546788767,0.95355835391241
"Historical",70,NA,NA,72.6023329492603,0.904119031209501
"Historical",75,NA,NA,30.6125365825887,0.616254607107129
"Historical",80,NA,NA,29.9709183395888,0.506324319883852
"Historical",85,NA,NA,12.9869154402086,0.365539444238182
"Historical",90,NA,NA,0,0.207156384388763
"Historical",95,NA,NA,0,0.133360343896114
"Historical",100,NA,NA,0,0.0942874572269523
"Historical",105,NA,NA,0,0.0710825593112219
"Historical",110,NA,NA,0,0.0565135746952726
"Historical",115,NA,NA,0,0.0459144410180093
"Historical",120,NA,NA,NA,NA
"Historical",125,NA,NA,NA,NA
