"Trial","Age.Group","Control","Screen","Incidence","Prevalence"
"withoutER",50,4.80723386586911,3.76614223486361,NA,NA
"withoutER",55,24.331006316944,19.6106978579474,NA,NA
"withoutER",60,51.0683004606807,42.2523803823954,NA,NA
"withoutER",65,81.1092429979237,67.4908240381522,NA,NA
"withoutER",70,89.2133303656067,77.7363373339369,NA,NA
"withoutER",75,59.7442723645133,56.3329575003604,NA,NA
"withoutER",80,40.998910691774,41.7083629206202,NA,NA
"withoutER",85,32.1662037027038,34.9692026000802,NA,NA
"withoutER",90,15.0840004065694,20.6152912185186,NA,NA
"withoutER",95,7.87428272744509,13.3945840214709,NA,NA
"withoutER",100,4.4240935019908,9.38137841881414,NA,NA
"withoutER",105,3.19438859423519,7.42008874037912,NA,NA
"withoutER",110,2.33422097692756,5.7245590326314,NA,NA
"withoutER",115,1.87040482402007,4.8209479918777,NA,NA
"withoutER",120,NA,NA,NA,NA
"withoutER",125,NA,NA,NA,NA
"withER",50,4.52785993434085,3.54506460903404,NA,NA
"withER",55,23.0546798417904,18.5270884448733,NA,NA
"withER",60,49.111129834982,40.4418751658115,NA,NA
"withER",65,78.4272059383326,65.0132829758825,NA,NA
"withER",70,87.4203897442262,75.6676535620166,NA,NA
"withER",75,60.4802534255664,56.1726185015684,NA,NA
"withER",80,41.6256930374256,41.790544224914,NA,NA
"withER",85,32.8031605645619,34.9698000564381,NA,NA
"withER",90,16.4991757287785,21.3560012304669,NA,NA
"withER",95,9.0950507089295,14.4343503150679,NA,NA
"withER",100,5.03381441181526,10.0262571520269,NA,NA
"withER",105,3.4962790333452,7.88243012179241,NA,NA
"withER",110,2.57768781417447,5.94326153316944,NA,NA
"withER",115,2.04014739825506,5.07018299062275,NA,NA
"withER",120,NA,NA,NA,NA
"withER",125,NA,NA,NA,NA
"withERchemo",50,3.96309720787223,3.10291533750759,NA,NA
"withERchemo",55,20.5765325101655,16.3826420110573,NA,NA
"withERchemo",60,44.4843280136057,36.2635823155716,NA,NA
"withERchemo",65,72.764020253474,60.0390511859147,NA,NA
"withERchemo",70,84.74828996627,71.8455762216666,NA,NA
"withERchemo",75,61.1512486327879,54.8401660683783,NA,NA
"withERchemo",80,44.4894934819917,43.6587239470795,NA,NA
"withERchemo",85,34.2856326490068,34.5198267528815,NA,NA
"withERchemo",90,19.00891674357,23.0532180645301,NA,NA
"withERchemo",95,11.2233882061974,16.0835342034833,NA,NA
"withERchemo",100,6.31498488246418,11.3140937876412,NA,NA
"withERchemo",105,4.12124676641107,8.62050869698382,NA,NA
"withERchemo",110,2.8932227059734,6.60951893188537,NA,NA
"withERchemo",115,2.36318545422952,5.75131398663999,NA,NA
"withERchemo",120,NA,NA,NA,NA
"withERchemo",125,NA,NA,NA,NA
"Historical",50,NA,NA,19.4981186266357,0.09702
"Historical",55,NA,NA,54.0120812178242,0.337118717752982
"Historical",60,NA,NA,91.0586039305797,0.650050423697791
"Historical",65,NA,NA,119.901060621578,0.951582088717764
"Historical",70,NA,NA,72.6020444204188,0.902284686355287
"Historical",75,NA,NA,30.6120369251984,0.618688867852007
"Historical",80,NA,NA,29.9696724672713,0.509099095768771
"Historical",85,NA,NA,12.9867124690521,0.36982814646665
"Historical",90,NA,NA,0,0.209478647025019
"Historical",95,NA,NA,0,0.134192762695833
"Historical",100,NA,NA,0,0.0948682690200596
"Historical",105,NA,NA,0,0.0727669983356969
"Historical",110,NA,NA,0,0.056805505165303
"Historical",115,NA,NA,0,0.0451406059917137
"Historical",120,NA,NA,NA,NA
"Historical",125,NA,NA,NA,NA
