"Trial","Age.Group","Control","Screen","Incidence","Prevalence"
"withoutER",0,0,0,NA,NA
"withoutER",5,0,0,NA,NA
"withoutER",10,0,0,NA,NA
"withoutER",15,0.0602459303328235,0.0602459303328235,NA,NA
"withoutER",20,0.625574232621457,0.484322555268233,NA,NA
"withoutER",25,2.01749656759205,1.65065439192672,NA,NA
"withoutER",30,5.05796308376421,4.12499183572125,NA,NA
"withoutER",35,12.0259214539932,9.85732123743289,NA,NA
"withoutER",40,26.8109381195599,22.6953759316127,NA,NA
"withoutER",45,41.869117037979,34.2565554174076,NA,NA
"withoutER",50,56.1531147121774,47.1270641645046,NA,NA
"withoutER",55,71.9396233326453,62.8145648070536,NA,NA
"withoutER",60,91.4814580586274,80.2504350567172,NA,NA
"withoutER",65,102.245633511493,92.440246408887,NA,NA
"withoutER",70,96.7059219587912,88.0995293438328,NA,NA
"withoutER",75,62.9406251483145,65.8715163635708,NA,NA
"withoutER",80,42.0944433207196,47.3410794122658,NA,NA
"withoutER",85,34.9984765785117,43.1494361050028,NA,NA
"withoutER",90,16.464423264789,23.6602220409634,NA,NA
"withoutER",95,9.0245707120879,14.762604454498,NA,NA
"withoutER",100,5.31197843958403,11.2460899723214,NA,NA
"withoutER",105,3.90418148646824,9.66330431434665,NA,NA
"withoutER",110,2.88414340403809,7.06585823579629,NA,NA
"withoutER",115,2.42240385066513,6.14923773816883,NA,NA
"withoutER",120,NA,NA,NA,NA
"withoutER",125,NA,NA,NA,NA
"withER",0,0,0,NA,NA
"withER",5,0,0,NA,NA
"withER",10,0,0,NA,NA
"withER",15,0.0401638018141381,0.0401638018141381,NA,NA
"withER",20,0.62557217947818,0.484320832782761,NA,NA
"withER",25,1.93599164359241,1.58953566725381,NA,NA
"withER",30,4.93352573242959,3.97986059368509,NA,NA
"withER",35,11.2606400970376,9.24091203070198,NA,NA
"withER",40,25.9522778422616,21.8594806121908,NA,NA
"withER",45,40.8086679599337,33.5647993776866,NA,NA
"withER",50,54.621870385626,45.2629153182379,NA,NA
"withER",55,70.1150936681911,60.8414058967133,NA,NA
"withER",60,88.7937247039597,77.2865589141591,NA,NA
"withER",65,101.730962020917,90.6587187648113,NA,NA
"withER",70,95.7982005663151,87.151699358749,NA,NA
"withER",75,63.9610079723647,65.5096804277711,NA,NA
"withER",80,43.1880609847765,49.4448054044925,NA,NA
"withER",85,35.8250800553774,43.1313934836241,NA,NA
"withER",90,17.6665063017461,24.3924141574295,NA,NA
"withER",95,9.9470762890484,16.1388836357708,NA,NA
"withER",100,6.98744842459803,12.0833006659887,NA,NA
"withER",105,4.92856634439187,10.7747289073769,NA,NA
"withER",110,2.79064161671767,7.34299314330396,NA,NA
"withER",115,1.9592090037149,5.95999286790467,NA,NA
"withER",120,NA,NA,NA,NA
"withER",125,NA,NA,NA,NA
"Historical",0,NA,NA,0,0
"Historical",5,NA,NA,0,0
"Historical",10,NA,NA,0.0400872272804851,0.000200311485488441
"Historical",15,NA,NA,0.381588806072994,0.00210616106649773
"Historical",20,NA,NA,1.55387455102401,0.00955692360303762
"Historical",25,NA,NA,5.07424412847093,0.0313981353727709
"Historical",30,NA,NA,9.76328383809414,0.0695867914811141
"Historical",35,NA,NA,24.9651001607622,0.166837525616689
"Historical",40,NA,NA,47.0722572516459,0.338331124453049
"Historical",45,NA,NA,61.4615725663664,0.50734779136869
"Historical",50,NA,NA,77.1815400687738,0.679207860396829
"Historical",55,NA,NA,96.101505535627,0.863990661335867
"Historical",60,NA,NA,115.920596058244,1.06396963543276
"Historical",65,NA,NA,120.155383399354,1.18157193345995
"Historical",70,NA,NA,68.4775003224427,1.01525997912315
"Historical",75,NA,NA,33.2343408101108,0.691135130750796
"Historical",80,NA,NA,30.3137535828706,0.566707503656913
"Historical",85,NA,NA,11.8917411126957,0.416615822169774
"Historical",90,NA,NA,0,0.242215437241827
"Historical",95,NA,NA,0,0.160061693074612
"Historical",100,NA,NA,0,0.114999417962816
"Historical",105,NA,NA,0,0.0884684395317445
"Historical",110,NA,NA,0,0.068963332264359
"Historical",115,NA,NA,0,0.0545521042631912
"Historical",120,NA,NA,NA,NA
"Historical",125,NA,NA,NA,NA
