2,5,17,0,0,
2,5,18,0,0,
2,5,19,1,0,
1,6,1,0,654073,
1,6,2,0,586824,
1,6,3,0,541446,
1,6,4,0,522010,
1,6,5,0,584929,
1,6,6,0,514323,
1,6,7,0,363521,
1,6,8,1,244677,
1,6,9,0,153098,
1,6,10,1,93106,
1,6,11,0,61062,
1,6,12,0,36190,
1,6,13,0,28610,
1,6,14,0,17985,
1,6,15,0,12878,
1,6,16,0,22645,
1,6,17,0,0,
1,6,18,0,0,
1,6,19,0,0,
2,6,1,0,644226,
2,6,2,0,651595,
2,6,3,0,689570,
2,6,4,0,695869,
2,6,5,0,709349,
2,6,6,0,552567,
2,6,7,0,316827,
2,6,8,0,206531,
2,6,9,0,138417,
2,6,10,0,86288,
2,6,11,0,59555,
2,6,12,0,36154,
2,6,13,1,34045,
2,6,14,0,22628,
2,6,15,0,20004,
2,6,16,0,35687,
2,6,17,0,0,
2,6,18,0,0,
2,6,19,0,0,
1,7,1,0,654073,
1,7,2,0,586824,
1,7,3,0,541446,
1,7,4,0,522010,
1,7,5,0,584929,
1,7,6,1,514323,
1,7,7,0,363521,
1,7,8,0,244677,
1,7,9,0,153098,
1,7,10,1,93106,
1,7,11,1,61062,
1,7,12,3,36190,
1,7,13,1,28610,
1,7,14,0,17985,
1,7,15,0,12878,
1,7,16,0,22645,
1,7,17,0,0,
1,7,18,1,0,
1,7,19,0,0,
2,7,1,0,644226,
2,7,2,0,651595,
2,7,3,0,689570,
2,7,4,0,695869,
2,7,5,0,709349,
2,7,6,0,552567,
2,7,7,0,316827,
2,7,8,0,206531,
2,7,9,0,138417,
2,7,10,0,86288,
2,7,11,0,59555,
2,7,12,1,36154,
2,7,13,1,34045,
2,7,14,1,22628,
2,7,15,0,20004,
2,7,16,0,35687,
2,7,17,0,0,
2,7,18,0,0,
2,7,19,1,0,
1,8,1,0,654073,
1,8,2,0,586824,
1,8,3,0,541446,
1,8,4,0,522010,
1,8,5,1,584929,
1,8,6,1,514323,
1,8,7,3,363521,
1,8,8,2,244677,
1,8,9,2,153098,
1,8,10,0,93106,
1,8,11,0,61062,
1,8,12,2,36190,
1,8,13,3,28610,
1,8,14,1,17985,
1,8,15,0,12878,
1,8,16,1,22645,
1,8,17,2,0,
1,8,18,0,0,
1,8,19,0,0,
2,8,1,2,644226,
2,8,2,1,651595,
2,8,3,0,689570,
2,8,4,0,695869,
2,8,5,0,709349,
2,8,6,3,552567,
2,8,7,0,316827,
2,8,8,0,206531,
2,8,9,0,138417,
2,8,10,1,86288,
2,8,11,0,59555,
2,8,12,3,36154,
2,8,13,0,34045,
2,8,14,1,22628,
2,8,15,3,20004,
2,8,16,0,35687,
2,8,17,2,0,
2,8,18,0,0,
2,8,19,0,0,
1,9,1,0,654073,
1,9,2,0,586824,
1,9,3,0,541446,
1,9,4,0,522010,
1,9,5,1,584929,
1,9,6,0,514323,
1,9,7,0,363521,
1,9,8,0,244677,
1,9,9,0,153098,
1,9,10,0,93106,
1,9,11,0,61062,
1,9,12,1,36190,
1,9,13,1,28610,
1,9,14,0,17985,
1,9,15,0,12878,
1,9,16,1,22645,
1,9,17,0,0,
1,9,18,0,0,
1,9,19,0,0,
2,9,1,1,644226,
2,9,2,0,651595,
2,9,3,0,689570,
2,9,4,0,695869,
2,9,5,0,709349,
2,9,6,1,552567,
2,9,7,0,316827,
2,9,8,0,206531,
2,9,9,0,138417,
2,9,10,0,86288,
2,9,11,0,59555,
2,9,12,0,36154,
2,9,13,0,34045,
2,9,14,0,22628,
2,9,15,1,20004,
2,9,16,0,35687,
2,9,17,0,0,
2,9,18,0,0,
2,9,19,0,0,
1,10,1,0,654073,
1,10,2,0,586824,
1,10,3,0,541446,
1,10,4,0,522010,
1,10,5,0,584929,
1,10,6,0,514323,
1,10,7,0,363521,
1,10,8,0,244677,
1,10,9,0,153098,
1,10,10,0,93106,
1,10,11,0,61062,
1,10,12,0,36190,
1,10,13,0,28610,
1,10,14,0,17985,
1,10,15,0,12878,
1,10,16,0,22645,
1,10,17,0,0,
1,10,18,0,0,
1,10,19,0,0,
2,10,1,0,644226,
2,10,2,0,651595,
2,10,3,0,689570,
2,10,4,0,695869,
2,10,5,0,709349,
2,10,6,0,552567,
2,10,7,0,316827,
2,10,8,0,206531,
2,10,9,0,138417,
2,10,10,0,86288,
2,10,11,0,59555,
2,10,12,0,36154,
2,10,13,0,34045,
2,10,14,0,22628,
2,10,15,0,20004,
2,10,16,0,35687,
2,10,17,1,0,
2,10,18,0,0,
2,10,19,0,0,
1,11,1,0,654073,
1,11,2,0,586824,
1,11,3,0,541446,
1,11,4,0,522010,
1,11,5,0,584929,
1,11,6,1,514323,
1,11,7,3,363521,
1,11,8,1,244677,
1,11,9,0,153098,
1,11,10,0,93106,
1,11,11,0,61062,
1,11,12,0,36190,
1,11,13,2,28610,
1,11,14,1,17985,
1,11,15,0,12878,
1,11,16,0,22645,
1,11,17,2,0,
1,11,18,0,0,
1,11,19,0,0,
2,11,1,0,644226,
2,11,2,1,651595,
2,11,3,0,689570,
2,11,4,0,695869,
2,11,5,0,709349,
2,11,6,1,552567,
2,11,7,0,316827,
2,11,8,0,206531,
2,11,9,0,138417,
2,11,10,1,86288,
2,11,11,0,59555,
2,11,12,3,36154,
2,11,13,0,34045,
2,11,14,1,22628,
2,11,15,1,20004,
2,11,16,0,35687,
2,11,17,1,0,
2,11,18,0,0,
2,11,19,0,0,
1,12,1,0,654073,
1,12,2,0,586824,
1,12,3,0,541446,
1,12,4,0,522010,
1,12,5,0,584929,
1,12,6,0,514323,
1,12,7,0,363521,
1,12,8,1,244677,
1,12,9,2,153098,
1,12,10,0,93106,
1,12,11,0,61062,
1,12,12,1,36190,
1,12,13,0,28610,
1,12,14,0,17985,
1,12,15,0,12878,
1,12,16,0,22645,
1,12,17,0,0,
1,12,18,0,0,
1,12,19,0,0,
2,12,1,1,644226,
2,12,2,0,651595,
2,12,3,0,689570,
2,12,4,0,695869,
2,12,5,0,709349,
2,12,6,1,552567,
2,12,7,0,316827,
2,12,8,0,206531,
2,12,9,0,138417,
2,12,10,0,86288,
2,12,11,0,59555,
2,12,12,0,36154,
2,12,13,0,34045,
2,12,14,0,22628,
2,12,15,1,20004,
2,12,16,0,35687,
2,12,17,0,0,
2,12,18,0,0,
2,12,19,0,0,
1,13,1,0,654073,
1,13,2,0,586824,
1,13,3,0,541446,
1,13,4,0,522010,
1,13,5,0,584929,
1,13,6,1,514323,
1,13,7,1,363521,
1,13,8,1,244677,
1,13,9,0,153098,
1,13,10,2,93106,
1,13,11,0,61062,
1,13,12,0,36190,
1,13,13,1,28610,
1,13,14,1,17985,
1,13,15,1,12878,
1,13,16,0,22645,
1,13,17,0,0,
1,13,18,0,0,
1,13,19,0,0,
2,13,1,0,644226,
2,13,2,0,651595,
2,13,3,0,689570,
2,13,4,0,695869,
2,13,5,1,709349,
2,13,6,0,552567,
2,13,7,2,316827,
2,13,8,1,206531,
2,13,9,0,138417,
2,13,10,0,86288,
2,13,11,2,59555,
2,13,12,2,36154,
2,13,13,1,34045,
2,13,14,0,22628,
2,13,15,0,20004,
2,13,16,1,35687,
2,13,17,0,0,
2,13,18,0,0,
2,13,19,0,0,
1,14,1,0,654073,
1,14,2,0,586824,
1,14,3,0,541446,
1,14,4,0,522010,
1,14,5,0,584929,
1,14,6,1,514323,
1,14,7,1,363521,
1,14,8,1,244677,
1,14,9,0,153098,
1,14,10,2,93106,
1,14,11,0,61062,
1,14,12,0,36190,
1,14,13,0,28610,
1,14,14,1,17985,
1,14,15,1,12878,
1,14,16,0,22645,
1,14,17,0,0,
1,14,18,0,0,
1,14,19,0,0,
2,14,1,0,644226,
2,14,2,0,651595,
2,14,3,0,689570,
2,14,4,0,695869,
2,14,5,1,709349,
2,14,6,0,552567,
2,14,7,2,316827,
2,14,8,1,206531,
2,14,9,0,138417,
2,14,10,0,86288,
2,14,11,1,59555,
2,14,12,2,36154,
2,14,13,1,34045,
2,14,14,0,22628,
2,14,15,0,20004,
2,14,16,1,35687,
2,14,17,0,0,
2,14,18,0,0,
2,14,19,0,0,
1,15,1,0,654073,
1,15,2,0,586824,
1,15,3,0,541446,
1,15,4,0,522010,
1,15,5,0,584929,
1,15,6,0,514323,
1,15,7,0,363521,
1,15,8,0,244677,
1,15,9,0,153098,
1,15,10,0,93106,
1,15,11,0,61062,
1,15,12,0,36190,
1,15,13,1,28610,
1,15,14,0,17985,
1,15,15,0,12878,
1,15,16,0,22645,
1,15,17,0,0,
1,15,18,0,0,
1,15,19,0,0,
2,15,1,0,644226,
2,15,2,0,651595,
2,15,3,0,689570,
2,15,4,0,695869,
2,15,5,0,709349,
2,15,6,0,552567,
2,15,7,0,316827,
2,15,8,0,206531,
2,15,9,0,138417,
2,15,10,0,86288,
2,15,11,1,59555,
2,15,12,0,36154,
2,15,13,0,34045,
2,15,14,0,22628,
2,15,15,0,20004,
2,15,16,0,35687,
2,15,17,0,0,
2,15,18,0,0,
2,15,19,0,0,
1,16,1,0,654073,
1,16,2,0,586824,
1,16,3,0,541446,
1,16,4,0,522010,
1,16,5,0,584929,
1,16,6,0,514323,
1,16,7,0,363521,
1,16,8,0,244677,
1,16,9,1,153098,
1,16,10,1,93106,
1,16,11,2,61062,
1,16,12,1,36190,
1,16,13,0,28610,
1,16,14,0,17985,
1,16,15,1,12878,
1,16,16,0,22645,
1,16,17,0,0,
1,16,18,0,0,
1,16,19,0,0,
2,16,1,0,644226,
2,16,2,0,651595,
2,16,3,0,689570,
2,16,4,1,695869,
2,16,5,0,709349,
2,16,6,0,552567,
2,16,7,0,316827,
2,16,8,0,206531,
2,16,9,1,138417,
2,16,10,0,86288,
2,16,11,0,59555,
2,16,12,0,36154,
2,16,13,0,34045,
2,16,14,0,22628,
2,16,15,0,20004,
2,16,16,0,35687,
2,16,17,0,0,
2,16,18,0,0,
2,16,19,0,0,
1,17,1,0,654073,
1,17,2,0,586824,
1,17,3,0,541446,
1,17,4,0,522010,
1,17,5,1,584929,
1,17,6,0,514323,
1,17,7,2,363521,
1,17,8,0,244677,
1,17,9,0,153098,
1,17,10,2,93106,
1,17,11,0,61062,
1,17,12,1,36190,
1,17,13,1,28610,
1,17,14,1,17985,
1,17,15,0,12878,
1,17,16,1,22645,
1,17,17,0,0,
1,17,18,0,0,
1,17,19,1,0,
2,17,1,0,644226,
2,17,2,0,651595,
2,17,3,0,689570,
2,17,4,1,695869,
2,17,5,0,709349,
2,17,6,0,552567,
2,17,7,2,316827,
2,17,8,1,206531,
2,17,9,0,138417,
2,17,10,1,86288,
2,17,11,2,59555,
2,17,12,0,36154,
2,17,13,0,34045,
2,17,14,0,22628,
2,17,15,0,20004,
2,17,16,0,35687,
2,17,17,0,0,
2,17,18,0,0,
2,17,19,0,0,
1,18,1,0,654073,
1,18,2,0,586824,
1,18,3,3,541446,
1,18,4,5,522010,
1,18,5,5,584929,
1,18,6,2,514323,
1,18,7,3,363521,
1,18,8,4,244677,
1,18,9,0,153098,
1,18,10,3,93106,
1,18,11,6,61062,
1,18,12,1,36190,
1,18,13,3,28610,
1,18,14,1,17985,
1,18,15,1,12878,
1,18,16,0,22645,
1,18,17,1,0,
1,18,18,0,0,
1,18,19,4,0,
2,18,1,0,644226,
2,18,2,1,651595,
2,18,3,1,689570,
2,18,4,2,695869,
2,18,5,0,709349,
2,18,6,4,552567,
2,18,7,2,316827,
2,18,8,1,206531,
2,18,9,1,138417,
2,18,10,3,86288,
2,18,11,1,59555,
2,18,12,3,36154,
2,18,13,5,34045,
2,18,14,0,22628,
2,18,15,0,20004,
2,18,16,1,35687,
2,18,17,1,0,
2,18,18,1,0,
2,18,19,0,0,
1,19,1,0,654073,
1,19,2,0,586824,
1,19,3,0,541446,
1,19,4,0,522010,
1,19,5,0,584929,
1,19,6,0,514323,
1,19,7,0,363521,
1,19,8,0,244677,
1,19,9,0,153098,
1,19,10,0,93106,
1,19,11,0,61062,
1,19,12,0,36190,
1,19,13,1,28610,
1,19,14,1,17985,
1,19,15,0,12878,
1,19,16,0,22645,
1,19,17,0,0,
1,19,18,0,0,
1,19,19,0,0,
2,19,1,0,644226,
2,19,2,0,651595,
2,19,3,0,689570,
2,19,4,0,695869,
2,19,5,0,709349,
2,19,6,0,552567,
2,19,7,0,316827,
2,19,8,0,206531,
2,19,9,0,138417,
2,19,10,0,86288,
2,19,11,0,59555,
2,19,12,0,36154,
2,19,13,0,34045,
2,19,14,0,22628,
2,19,15,0,20004,
2,19,16,0,35687,
2,19,17,0,0,
2,19,18,0,0,
2,19,19,0,0,
1,20,1,0,654073,
1,20,2,0,586824,
1,20,3,0,541446,
1,20,4,0,522010,
1,20,5,0,584929,
1,20,6,0,514323,
1,20,7,1,363521,
1,20,8,0,244677,
1,20,9,0,153098,
1,20,10,0,93106,
1,20,11,1,61062,
1,20,12,1,36190,
1,20,13,5,28610,
1,20,14,0,17985,
1,20,15,0,12878,
1,20,16,1,22645,
1,20,17,0,0,
1,20,18,0,0,
1,20,19,0,0,
2,20,1,0,644226,
2,20,2,0,651595,
2,20,3,0,689570,
2,20,4,0,695869,
2,20,5,0,709349,
2,20,6,1,552567,
2,20,7,0,316827,
2,20,8,0,206531,
2,20,9,0,138417,
2,20,10,0,86288,
2,20,11,0,59555,
2,20,12,1,36154,
2,20,13,0,34045,
2,20,14,0,22628,
2,20,15,2,20004,
2,20,16,0,35687,
2,20,17,0,0,
2,20,18,0,0,
2,20,19,0,0,
1,21,1,0,654073,
1,21,2,0,586824,
1,21,3,0,541446,
1,21,4,0,522010,
1,21,5,0,584929,
1,21,6,0,514323,
1,21,7,1,363521,
1,21,8,0,244677,
1,21,9,0,153098,
1,21,10,1,93106,
1,21,11,0,61062,
1,21,12,0,36190,
1,21,13,0,28610,
1,21,14,0,17985,
1,21,15,0,12878,
1,21,16,0,22645,
1,21,17,0,0,
1,21,18,0,0,
1,21,19,0,0,
2,21,1,0,644226,
2,21,2,0,651595,
2,21,3,0,689570,
2,21,4,0,695869,
2,21,5,0,709349,
2,21,6,0,552567,
2,21,7,0,316827,
2,21,8,0,206531,
2,21,9,0,138417,
2,21,10,1,86288,
2,21,11,0,59555,
2,21,12,0,36154,
2,21,13,0,34045,
2,21,14,0,22628,
2,21,15,0,20004,
2,21,16,0,35687,
2,21,17,0,0,
2,21,18,0,0,
2,21,19,0,0,
1,22,1,0,654073,
1,22,2,2,586824,
1,22,3,4,541446,
1,22,4,6,522010,
1,22,5,15,584929,
1,22,6,25,514323,
1,22,7,28,363521,
1,22,8,56,244677,
1,22,9,40,153098,
1,22,10,61,93106,
1,22,11,57,61062,
1,22,12,42,36190,
1,22,13,56,28610,
1,22,14,45,17985,
1,22,15,49,12878,
1,22,16,22,22645,
1,22,17,21,0,
1,22,18,18,0,
1,22,19,7,0,
2,22,1,4,644226,
2,22,2,2,651595,
2,22,3,1,689570,
2,22,4,3,695869,
2,22,5,9,709349,
2,22,6,19,552567,
2,22,7,20,316827,
2,22,8,15,206531,
2,22,9,39,138417,
2,22,10,28,86288,
2,22,11,59,59555,
2,22,12,27,36154,
2,22,13,76,34045,
2,22,14,50,22628,
2,22,15,59,20004,
2,22,16,25,35687,
2,22,17,35,0,
2,22,18,18,0,
2,22,19,4,0,
1,23,1,0,654073,
1,23,2,0,586824,
1,23,3,0,541446,
1,23,4,0,522010,
1,23,5,0,584929,
1,23,6,0,514323,
1,23,7,3,363521,
1,23,8,14,244677,
1,23,9,7,153098,
1,23,10,25,93106,
1,23,11,17,61062,
1,23,12,16,36190,
1,23,13,25,28610,
1,23,14,19,17985,
1,23,15,12,12878,
1,23,16,8,22645,
1,23,17,2,0,
1,23,18,9,0,
1,23,19,0,0,
2,23,1,0,644226,
2,23,2,0,651595,
2,23,3,0,689570,
2,23,4,0,695869,
2,23,5,0,709349,
2,23,6,0,552567,
2,23,7,2,316827,
2,23,8,0,206531,
2,23,9,7,138417,
2,23,10,6,86288,
2,23,11,14,59555,
2,23,12,5,36154,
2,23,13,26,34045,
2,23,14,17,22628,
2,23,15,23,20004,
2,23,16,3,35687,
2,23,17,14,0,
2,23,18,8,0,
2,23,19,0,0,
1,24,1,0,654073,
1,24,2,0,586824,
1,24,3,0,541446,
1,24,4,0,522010,
1,24,5,0,584929,
1,24,6,0,514323,
1,24,7,0,363521,
1,24,8,6,244677,
1,24,9,0,153098,
1,24,10,8,93106,
1,24,11,4,61062,
1,24,12,2,36190,
1,24,13,4,28610,
1,24,14,7,17985,
1,24,15,4,12878,
1,24,16,2,22645,
1,24,17,1,0,
1,24,18,1,0,
1,24,19,0,0,
2,24,1,0,644226,
2,24,2,0,651595,
2,24,3,0,689570,
2,24,4,0,695869,
2,24,5,0,709349,
2,24,6,0,552567,
2,24,7,0,316827,
2,24,8,0,206531,
2,24,9,0,138417,
2,24,10,2,86288,
2,24,11,7,59555,
2,24,12,3,36154,
2,24,13,5,34045,
2,24,14,6,22628,
2,24,15,3,20004,
2,24,16,0,35687,
2,24,17,5,0,
2,24,18,0,0,
2,24,19,0,0,
1,25,1,0,654073,
1,25,2,0,586824,
1,25,3,0,541446,
1,25,4,0,522010,
1,25,5,0,584929,
1,25,6,0,514323,
1,25,7,0,363521,
1,25,8,0,244677,
1,25,9,0,153098,
1,25,10,0,93106,
1,25,11,0,61062,
1,25,12,1,36190,
1,25,13,1,28610,
1,25,14,0,17985,
1,25,15,0,12878,
1,25,16,0,22645,
1,25,17,0,0,
1,25,18,0,0,
1,25,19,0,0,
2,25,1,0,644226,
2,25,2,0,651595,
2,25,3,0,689570,
2,25,4,0,695869,
2,25,5,0,709349,
2,25,6,0,552567,
2,25,7,0,316827,
2,25,8,0,206531,
2,25,9,1,138417,
2,25,10,0,86288,
2,25,11,1,59555,
2,25,12,0,36154,
2,25,13,2,34045,
2,25,14,0,22628,
2,25,15,1,20004,
2,25,16,0,35687,
2,25,17,0,0,
2,25,18,0,0,
2,25,19,0,0,
1,26,1,0,654073,
1,26,2,0,586824,
1,26,3,0,541446,
1,26,4,0,522010,
1,26,5,0,584929,
1,26,6,0,514323,
1,26,7,0,363521,
1,26,8,0,244677,
1,26,9,0,153098,
1,26,10,0,93106,
1,26,11,0,61062,
1,26,12,0,36190,
1,26,13,0,28610,
1,26,14,0,17985,
1,26,15,0,12878,
1,26,16,0,22645,
1,26,17,0,0,
1,26,18,0,0,
1,26,19,0,0,
2,26,1,0,644226,
2,26,2,0,651595,
2,26,3,0,689570,
2,26,4,0,695869,
2,26,5,0,709349,
2,26,6,0,552567,
2,26,7,0,316827,
2,26,8,0,206531,
2,26,9,0,138417,
2,26,10,0,86288,
2,26,11,0,59555,
2,26,12,0,36154,
2,26,13,0,34045,
2,26,14,0,22628,
2,26,15,0,20004,
2,26,16,0,35687,
2,26,17,0,0,
2,26,18,0,0,
2,26,19,0,0,
1,27,1,0,654073,
1,27,2,0,586824,
1,27,3,0,541446,
1,27,4,0,522010,
1,27,5,0,584929,
1,27,6,0,514323,
1,27,7,0,363521,
1,27,8,2,244677,
1,27,9,0,153098,
1,27,10,1,93106,
1,27,11,2,61062,
1,27,12,0,36190,
1,27,13,2,28610,
1,27,14,3,17985,
1,27,15,1,12878,
1,27,16,1,22645,
1,27,17,0,0,
1,27,18,0,0,
1,27,19,0,0,
2,27,1,0,644226,
2,27,2,0,651595,
2,27,3,0,689570,
2,27,4,0,695869,
2,27,5,0,709349,
2,27,6,0,552567,
2,27,7,0,316827,
2,27,8,0,206531,
2,27,9,1,138417,
2,27,10,0,86288,
2,27,11,1,59555,
2,27,12,0,36154,
2,27,13,0,34045,
2,27,14,0,22628,
2,27,15,0,20004,
2,27,16,1,35687,
2,27,17,0,0,
2,27,18,0,0,
2,27,19,0,0,
1,28,1,0,654073,
1,28,2,0,586824,
1,28,3,0,541446,
1,28,4,0,522010,
1,28,5,0,584929,
1,28,6,0,514323,
1,28,7,0,363521,
1,28,8,0,244677,
1,28,9,0,153098,
1,28,10,0,93106,
1,28,11,0,61062,
1,28,12,0,36190,
1,28,13,0,28610,
1,28,14,0,17985,
1,28,15,0,12878,
1,28,16,0,22645,
1,28,17,0,0,
1,28,18,0,0,
1,28,19,0,0,
2,28,1,0,644226,
2,28,2,0,651595,
2,28,3,0,689570,
2,28,4,0,695869,
2,28,5,0,709349,
2,28,6,0,552567,
2,28,7,0,316827,
2,28,8,0,206531,
2,28,9,0,138417,
2,28,10,0,86288,
2,28,11,0,59555,
2,28,12,0,36154,
2,28,13,0,34045,
2,28,14,0,22628,
2,28,15,0,20004,
2,28,16,0,35687,
2,28,17,0,0,
2,28,18,0,0,
2,28,19,0,0,
1,29,1,0,654073,
1,29,2,0,586824,
1,29,3,0,541446,
1,29,4,0,522010,
1,29,5,0,584929,
1,29,6,0,514323,
1,29,7,0,363521,
1,29,8,0,244677,
1,29,9,0,153098,
1,29,10,0,93106,
1,29,11,0,61062,
1,29,12,0,36190,
1,29,13,0,28610,
1,29,14,0,17985,
1,29,15,0,12878,
1,29,16,0,22645,
1,29,17,0,0,
1,29,18,0,0,
1,29,19,0,0,
2,29,1,0,644226,
2,29,2,0,651595,
2,29,3,0,689570,
2,29,4,0,695869,
2,29,5,0,709349,
2,29,6,0,552567,
2,29,7,0,316827,
2,29,8,0,206531,
2,29,9,0,138417,
2,29,10,0,86288,
2,29,11,0,59555,
2,29,12,0,36154,
2,29,13,0,34045,
2,29,14,0,22628,
2,29,15,0,20004,
2,29,16,0,35687,
2,29,17,0,0,
2,29,18,0,0,
2,29,19,0,0,
1,30,1,0,654073,
1,30,2,0,586824,
1,30,3,0,541446,
1,30,4,0,522010,
1,30,5,0,584929,
1,30,6,0,514323,
1,30,7,3,363521,
1,30,8,6,244677,
1,30,9,7,153098,
1,30,10,16,93106,
1,30,11,11,61062,
1,30,12,13,36190,
1,30,13,18,28610,
1,30,14,9,17985,
1,30,15,7,12878,
1,30,16,5,22645,
1,30,17,1,0,
1,30,18,8,0,
1,30,19,0,0,
2,30,1,0,644226,
2,30,2,0,651595,
2,30,3,0,689570,
2,30,4,0,695869,
2,30,5,0,709349,
2,30,6,0,552567,
2,30,7,2,316827,
2,30,8,0,206531,
2,30,9,5,138417,
2,30,10,4,86288,
2,30,11,5,59555,
2,30,12,2,36154,
2,30,13,19,34045,
2,30,14,11,22628,
2,30,15,19,20004,
2,30,16,2,35687,
2,30,17,9,0,
2,30,18,8,0,
2,30,19,0,0,
1,31,1,0,654073,
1,31,2,0,586824,
1,31,3,0,541446,
1,31,4,0,522010,
1,31,5,0,584929,
1,31,6,0,514323,
1,31,7,0,363521,
1,31,8,0,244677,
1,31,9,1,153098,
1,31,10,0,93106,
1,31,11,0,61062,
1,31,12,0,36190,
1,31,13,0,28610,
1,31,14,1,17985,
1,31,15,0,12878,
1,31,16,0,22645,
1,31,17,0,0,
1,31,18,1,0,
1,31,19,0,0,
2,31,1,0,644226,
2,31,2,0,651595,
2,31,3,0,689570,
2,31,4,0,695869,
2,31,5,0,709349,
2,31,6,0,552567,
2,31,7,0,316827,
2,31,8,0,206531,
2,31,9,0,138417,
2,31,10,0,86288,
2,31,11,1,59555,
2,31,12,0,36154,
2,31,13,3,34045,
2,31,14,0,22628,
2,31,15,2,20004,
2,31,16,0,35687,
2,31,17,0,0,
2,31,18,0,0,
2,31,19,0,0,
1,32,1,0,654073,
1,32,2,0,586824,
1,32,3,0,541446,
1,32,4,0,522010,
1,32,5,0,584929,
1,32,6,0,514323,
1,32,7,0,363521,
1,32,8,0,244677,
1,32,9,0,153098,
1,32,10,0,93106,
1,32,11,0,61062,
1,32,12,0,36190,
1,32,13,0,28610,
1,32,14,0,17985,
1,32,15,0,12878,
